rented,email,availability,a,city,community,latitude,longitude,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0470546,-114.0590122,Condo,1100,1,702,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.038924,-114.086345,Condo,1250,1,750,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0235442,-114.1157613,Condo,1350,1,650,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridgeland,51.0532643,-114.0484127,Condo,1250,1,580,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Copperfield,50.9208507,-113.9192897,Condo,1200,1,525,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0431503,-114.0763778,Condo,1480,1,535,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Haysboro,50.9670219,-114.0742653,Condo,1325,1+den,768,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0436581,-114.1011848,Condo,1500,1,700,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Eau Claire,51.0508547,-114.077663,Condo,1500,1,625,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Panorama Hills,51.1487021,-114.066704,Condo,1450,2,975,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Shawnee Slopes,50.9220088,-114.0754262,Condo,1350,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0500143,-114.0569043,Condo,1200,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0435822,-114.0865682,Condo,1390,1,600,1,0,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.036885,-114.069047,Condo,1500,1,650,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.052468,-114.0667876,Condo,1500,1,600,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Beddington,51.12981,-114.08372,Condo,1480,2,,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Copperfield,50.9146665,-113.9187424,Condo,1400,2,,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Windsor Park,51.0023454,-114.0752943,Condo,1495,1,613,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0479322,-114.0882296,Condo,1350,1,667,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0324953,-114.1021155,Condo,1350,2,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridgeland,51.0500079,-114.0410906,Condo,1085,1,,1,2,0,0,1355,2,2,1,0,1,0,0
Not-Rented,True,Apr 07,2022-04-07,Calgary,Copperfield,50.920458,-113.9192861,Condo,1300,1,571,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 09,2022-04-09,Calgary,Cranston,50.8856126,-113.9781943,Condo,1300,1,616.23,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Erlton,51.02293,-114.060754,Condo,1375,1,581,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Connaught,51.039343,-114.092352,Condo,1500,2,1000,1,0,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Lower Mount Royal,51.037059,-114.079738,Condo,1380,1,550,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Skyview,51.1633453,-113.9554484,Condo,1500,2,900,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Bankview,51.034734,-114.101984,Condo,1095,1,,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 16,2022-04-16,Calgary,Connaught,51.039142,-114.080065,Condo,1175,studio,400,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 18,2022-04-18,Calgary,Sage Hill,51.1712501,-114.1369216,Condo,1500,2+den,800,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 30,2022-04-30,Calgary,Lower Mount Royal,51.0366429,-114.0889024,Condo,1250,1,525.00,1,0,0,0,0,0,0,1,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Saddle Ridge,51.1257217,-113.9294205,Condo,1275,2,705,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Evergreen,50.9082766,-114.1158288,Condo,1400,2,800,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Beltline,51.0423912,-114.0886697,Condo,1500,2,812,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bowness,51.0845538,-114.1769695,Condo,1250,2,1000,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bridlewood,50.8997622,-114.1176386,Condo,1500,2,950,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Copperfield,50.915535442739,-113.917582712784,Condo,1500,2,,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Lincoln Park,51.002961,-114.1288635,Condo,1300,1+den,,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bankview,51.0354807,-114.1012399,Condo,1460,1,729,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Panorama Hills,51.1630929,-114.0921092,Condo,1500,2,800,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Panorama Hills,51.1649833,-114.0909521,Condo,1400,2+den,800,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Beltline,51.039269,-114.084536,Condo,1400,1,715,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Beltline,51.0435505,-114.0866958,Condo,1300,1,484,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Downtown,51.043474087381,-114.076120307935,Condo,1300,1,470,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Panorama Hills,51.1666835,-114.0878814,Condo,1225,1,583,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Sunalta,51.043066,-114.099483,Condo,1250,2,850 appx,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Lake Bonavista,50.9473994,-114.0691234,Condo,1300,1,630,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Killarney,51.037102,-114.118351,Condo,1400,2,800,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Beltline,51.0388816,-114.0650939,Condo,1095,2,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0365955,-114.0888128,Condo,1200,2,790,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,University District,51.079218956112,-114.146731426984,Condo,1500,1,570,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Evergreen,50.9075124,-114.1149458,Condo,1400,2,800,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Connaught,51.040172574482,-114.09236233078,Condo,1400,2,805,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Beltline,51.0423912,-114.0886696,Condo,1500,1,600,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Coventry Hills,51.1605419,-114.0573462,Condo,1150,1,641,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Auburn Bay,50.8947229,-113.9468356,Condo,1300,1+den,644,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Capitol Hill,51.0677249,-114.0891535,Condo,1325,1,525,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Mayland Heights,51.0657799,-114.005981,Condo,1295,2,850,1,2,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Crescent Heights,51.0655858,-114.0614407,Condo,1500,2,1000,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Highland Park,51.090537,-114.0598406,Condo,1195,1,571,1,0,2,730,1495,1+den,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Somerset,50.8956204,-114.0692293,Condo,1375,2,900,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Hillhurst,51.060568414038,-114.098424923,Condo,1275,1,575,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Mount Royal,51.0369914,-114.0904741,Condo,1200,2,app 650,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Dover,51.0287449,-113.9951175,Condo,1150,1,606,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Skyview,51.1633453,-113.9554484,Condo,1350,1+den,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Downtown,51.0479146,-114.086713,Condo,1350,1,,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Coventry Hills,51.1583199,-114.0559887,Condo,1400,2,950,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Brentwood,51.086565,-114.128886,Condo,1450,2,640,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Varsity,51.0891985,-114.1398477,Condo,1200,2,1000,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Legacy,50.8624017,-114.0220707,Condo,1450,2+den,760,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Sunalta,51.0435189,-114.1036037,Condo,1350,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0365955,-114.0888128,Condo,1245,1,600,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Sunalta,51.0434315,-114.0996548,Condo,1095,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Varsity,51.0824769,-114.1276997,Condo,1395,studio,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,South Calgary,51.0304177,-114.0977264,Condo,1350,2,800,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Kincora,51.1661618,-114.1447373,Condo,1500,2+den,896,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Auburn Bay,50.8947117,-113.9468376,Condo,1175,1,628,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Patterson,51.0572472,-114.1668396,Condo,1250,1,523,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Victoria Park,51.0388524,-114.065624,Condo,1495,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Sunalta,51.0427811,-114.1034637,Condo,1200,2,738,1,0,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Kincora,51.165351688869,-114.140331346557,Condo,1350,2,729,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Greenview,51.092191,-114.05781,Condo,1090,1,,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Mission,51.031263,-114.06982,Condo,1400,1,757.79,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0371921,-114.0796603,Condo,1300,1,511,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bankview,51.03433,-114.09541,Condo,1350,2,860,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bridlewood,50.905253,-114.118586,Condo,1400,2,775,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Mission,51.0331655,-114.0709562,Condo,1400,1,600,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Lower Mount Royal,51.036911,-114.092782,Condo,1295,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Mount Pleasant,51.0670722,-114.0839003,Condo,1300,1,690,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Evergreen,50.9089661,-114.1153492,Condo,1200,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Crescent Heights,51.0572472,-114.0590391,Condo,1350,1,600,1,0,0,0,0,0,0,0,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Sunalta,51.0435855,-114.0963104,Condo,1095,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Capitol Hill,51.0677249,-114.0891535,Condo,1350,2,760,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Brentwood,51.0869433,-114.128243,Condo,1500,2,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Altadore,51.022292,-114.098918,Condo,1475,1,670,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Tuxedo,51.070343,-114.05358,Condo,1200,1,600,1,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,Mission,51.031688,-114.0695161,Condo,1500,1,500,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,Mission,51.0335784,-114.0695733,Condo,1245,1,520,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Shawnee Slopes,50.92406540252,-114.077682541187,Condo,1499,1+den,691,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Downtown,51.0479146,-114.086713,Condo,1500,1+den,640,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,East Village,51.0454698,-114.0535491,Condo,1500,2,560,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 02,2022-05-02,Calgary,Aspen Woods,51.0389061,-114.216173,Condo,1495,1,656,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 02,2022-05-02,Calgary,Crescent Heights,51.0530991,-114.0538605,Condo,1150,1,600,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 15,2022-05-15,Calgary,Bankview,51.0361272,-114.0970974,Condo,1195,1,640,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 16,2022-05-16,Calgary,Bankview,51.0312258,-114.1024987,Condo,1450,2,780,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Royal Oak,51.14292,-114.22142,Condo,1200,1,700,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Mckenzie Towne,50.9280548,-113.96036,Condo,1275,1,,1,2,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Beltline,51.0393072,-114.0795472,Condo,1400,1,505,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Aspen Woods,51.0322721,-114.2121805,Condo,1450,1,,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Harvest Hills,51.153730683234,-114.04441807561,Condo,1100,2,800,1,0,0,0,0,0,0,0,0,0,0,1
Not-Rented,True,Jun 01,2022-06-01,Calgary,Bankview,51.0350743,-114.0964318,Condo,1250,1,600,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Canyon Meadows,50.9497536,-114.0833861,Condo,1295,2,Aprox 900,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Varsity,51.089029110624,-114.140178968201,Condo,1200,2,900 sqm,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,McKenzie Towne,50.91201,-113.96641,Condo,1500,2,900 sq ft,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Beltline,51.0387658,-114.0773576,Condo,1475,1,553,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Auburn Bay,50.8928804,-113.9464509,Condo,1350,1,552,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Sunnyside,51.057737764125,-114.082779198456,Condo,1275,1,,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,False,Jun 01,2022-06-01,Calgary,Taradale,51.1185662,-113.9241084,Condo,1300,2,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Mckenzie Towne,50.9289426,-113.9628495,Condo,1450,2,,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,East Village,51.0500143,-114.0569043,Condo,1295,2,701,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Downtown,51.0513551,-114.061455,Condo,1395,1,570,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Jun 01,2022-06-01,Calgary,Sunnyside,51.0546206,-114.0848462,Condo,1295,1,500 ft2 approximate,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Beltline,51.0393098,-114.0800646,Condo,1350,1,500,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Bankview,51.0327195,-114.0969636,Condo,1200,2,900,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Rocky Ridge,51.1392691,-114.2403027,Condo,1475,2,830,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Southwood,50.952848,-114.086414,Condo,1050,1,640,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Cliff Bungalow,51.0351642,-114.0734627,Condo,1275,1,698,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Panorama Hills,51.164822620409,-114.089361396338,Condo,1200,1,675,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Lincoln Park,51.0030454,-114.1288733,Condo,1495,1+den,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Jun 15,2022-06-15,Calgary,Victoria Park,51.0418015,-114.0555208,Condo,1450,1,523,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jun 15,2022-06-15,Calgary,Sunalta,51.04364,-114.0999322,Condo,1225,2,900,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Legacy,50.8600895,-114.0219127,Condo,1450,1+den,694,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Bridgeland,51.0556552,-114.0519449,Condo,1425,1,500,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Negotiable,3000-00-00,Calgary,Haysboro,50.97578,-114.07426,Condo,1350,1,738,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Negotiable,3000-00-00,Calgary,Bankview,51.0350743,-114.0964318,Condo,1100,1,535,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,False,,3099-01-01,Calgary,Crescent Heights,51.065641724861,-114.061516260574,Condo,1395,2,860,2,0,0,0,0,0,0,1,0,1,0,0
Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.043753,-114.105259,Condo,,2,655,1,2,2,0,0,0,0,1,0,1,0,0
Rented,True,Immediate,2000-01-01,Calgary,Brentwood,51.0868682,-114.1292511,Condo,,1,468,1,0,0,0,0,0,0,1,0,1,0,0
Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0475242,-114.0863311,Condo,,2,850,2,0,0,0,0,0,0,1,0,1,0,0
Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0479524,-114.086656,Condo,,1,680,1,0,0,0,0,0,0,1,0,1,0,0
Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0404468,-114.06882,Condo,,1,455,1,2,2,0,0,0,0,1,0,1,0,0
Rented,True,Immediate,2000-01-01,Calgary,Legacy,50.8624017,-114.0220706,Condo,,2+den,910,2,0,0,0,0,0,0,1,0,1,0,0
Rented,True,Immediate,2000-01-01,Calgary,Skyview,51.1633453,-113.9554484,Condo,,2,998,2,0,0,0,0,0,0,1,0,1,0,0
Rented,True,May 01,2022-05-01,Calgary,Downtown,51.0479322,-114.0882296,Condo,,1,657,1,0,0,0,0,0,0,1,0,1,0,0
Rented,True,May 01,2022-05-01,Calgary,Skyview,51.1633453,-113.9554484,Condo,,2,998,2,0,0,0,0,0,0,1,1,1,0,0
Rented,True,May 01,2022-05-01,Calgary,Victoria Park,51.0407271,-114.0715205,Condo,,1,650,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0416453,-114.0690963,Condo,1650,1+den,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.039276,-114.081281,Condo,1800,1,740,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,West Springs,51.0611917,-114.2092971,Condo,1800,2,861,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0384924,-114.0975985,Condo,1750,2,892,2,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Killarney,51.0371677,-114.1328896,Condo,1595,2,1013,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0502796,-114.0569255,Condo,1800,2,844,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Copperfield,50.9208507,-113.9192897,Condo,1550,2,757,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Panorama Hills,51.1649833,-114.0909521,Condo,1600,2,900,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0402414,-114.080255,Condo,1700,1+den,815,1,2,2,0,0,0,0,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0465071,-114.0868186,Condo,1750,1+den,1170,1.5,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0416453,-114.0690963,Condo,1750,1+den,646,1,0,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0434543,-114.0763604,Condo,1999,2,825,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0479493,-114.0881374,Condo,1995,1,700,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunnyside,51.05344,-114.0833052,Condo,1600,2,880,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,East Village,51.0457661,-114.0714818,Condo,1650,2,505,1,2,2,0,0,0,0,1,0,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Panorama Hills,51.15479,-114.07188,Condo,1550,2+den,875,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Royal Oak,51.1495599,-114.2152202,Condo,1645,2,,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lake Bonavista,50.945916766155,-114.069300684131,Condo,1750,2,750,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Haysboro,50.9749302,-114.0740461,Condo,1600,1,543,1,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0676573,-114.0827706,Condo,1575,2,864,1.5,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Skyview,51.1645023,-113.9561089,Condo,1625,2,863,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0331769,-114.0710155,Condo,2000,2,870,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Skyview,51.1645023,-113.9561089,Condo,1650,2,863,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0491572,-114.0822146,Condo,1600,1,650,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Skyview,51.1645023,-113.9561089,Condo,1675,2,863,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Skyview,51.1645023,-113.9561089,Condo,1695,2,863,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0388524,-114.0656239,Condo,1650,1,800,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0492304,-114.0816279,Condo,2000,2,,2,0,0,0,0,0,0,1,0,1,0,0
